iter	Logloss
660	0.0004509634671
661	0.0004509642762
662	0.0004509645363
663	0.0004509518207
664	0.0004509460986
665	0.0004509301752
666	0.0004509379202
667	0.0004509324293
668	0.0004509324293
669	0.0004509324293
670	0.0004509235284
671	0.0004509255224
672	0.0004509270252
673	0.0004509162169
674	0.0004509192513
675	0.0004509104081
676	0.0004509104081
677	0.0004509063622
678	0.0004509063622
679	0.0004509144251
680	0.0004509206095
681	0.0004509206095
682	0.0004509049173
683	0.0004509049173
684	0.0004509138182
685	0.0004509138182
686	0.0004509035012
687	0.0004509020562
688	0.0004509020562
689	0.0004509020562
690	0.0004509020562
691	0.0004509020562
692	0.0004508896585
693	0.0004508896585
694	0.0004508943113
695	0.0004508851502
696	0.0004508851502
697	0.0004508851502
698	0.0004508887626
699	0.0004508837919
700	0.0004508837919
701	0.0004509051485
702	0.0004508914791
703	0.0004508800061
704	0.0004508800061
705	0.0004508843699
706	0.0004508755268
707	0.0004508755268
708	0.0004508682731
709	0.0004508856415
710	0.0004508755557
711	0.0004508755557
712	0.0004508755557
713	0.0004508655565
714	0.0004508782433
715	0.0004508782433
716	0.0004508782433
717	0.0004508652964
718	0.0004508652964
719	0.0004508652964
720	0.0004508652964
721	0.0004508735038
722	0.0004508772607
723	0.0004508704983
724	0.0004508704983
725	0.0004508704983
726	0.0004508698047
727	0.0004508646896
728	0.0004508646896
729	0.0004508646896
730	0.0004508646896
731	0.0004508646896
732	0.0004508646896
733	0.0004508646896
734	0.0004508646896
735	0.0004508710474
736	0.0004508726657
737	0.0004508726657
738	0.0004508726657
739	0.0004508637648
740	0.0004508637648
741	0.0004508592854
742	0.0004508529854
743	0.0004508634758
744	0.0004508517138
745	0.0004508491996
746	0.0004508491996
747	0.0004508527253
748	0.0004508527253
749	0.0004508527253
750	0.0004508540547
751	0.0004508540547
752	0.0004508540547
753	0.0004508519739
754	0.0004508431307
755	0.0004508452404
756	0.0004508452404
757	0.0004508175549
758	0.000450844778
759	0.0004508502978
760	0.0004508294903
761	0.0004508484771
762	0.0004508441711
763	0.0004508352413
764	0.0004508303862
765	0.0004508303862
766	0.0004508303862
767	0.0004508351835
768	0.0004508236238
769	0.0004508236238
770	0.0004508326114
771	0.0004508242596
772	0.0004508223811
773	0.0004508231325
774	0.0004508394605
775	0.000450818682
776	0.0004508130467
777	0.0004508130467
778	0.0004508068333
779	0.0004508105035
780	0.0004508144049
781	0.0004508095499
782	0.0004508087985
783	0.0004508156476
784	0.0004508084806
785	0.0004508084806
786	0.0004507973255
787	0.0004507902741
788	0.000450802065
789	0.0004508085673
790	0.0004508008801
791	0.0004507927883
792	0.0004508013714
793	0.0004507894938
794	0.0004507872975
795	0.0004507872975
796	0.0004507951581
797	0.0004507833094
798	0.0004507926149
799	0.0004507929328
800	0.0004507929328
801	0.0004507896961
802	0.0004507973255
803	0.0004507887713
804	0.0004507839741
805	0.0004507838585
806	0.0004507526184
807	0.0004507526184
808	0.0004507672703
809	0.0004507901874
810	0.0004507771827
811	0.0004507662877
812	0.000450774813
813	0.0004507723566
814	0.0004507633689
815	0.0004507469831
816	0.0004507694089
817	0.0004507518092
818	0.0004507485725
819	0.0004507480234
820	0.00045075704
821	0.000450762213
822	0.000450738689
823	0.0004507588606
824	0.0004507414922
825	0.0004507516936
826	0.0004507328225
827	0.0004507515202
828	0.0004507433129
829	0.0004507493817
830	0.0004507460005
831	0.0004507270137
832	0.0004507471854
833	0.0004507367528
834	0.0004507376775
835	0.0004507434285
836	0.0004507265513
837	0.0004507386312
838	0.0004507289211
839	0.0004507326202
840	0.0004507191531
841	0.0004507237192
842	0.0004507155118
843	0.000450737533
844	0.0004507255688
845	0.000450708287
846	0.000450721205
847	0.0004507115526
848	0.0004507139513
849	0.0004506977099
850	0.0004507114948
851	0.0004507027384
852	0.0004506944154
853	0.0004506866993
854	0.0004507098476
855	0.0004507144715
856	0.0004506964384
857	0.000450697392
858	0.0004507059751
859	0.0004506917567
860	0.0004506892135
861	0.000450691959
862	0.0004506824511
863	0.0004506912365
864	0.0004506791855
865	0.0004507003975
866	0.0004506902539
867	0.0004506759777
868	0.000450677914
869	0.0004506794456
870	0.000450680775
871	0.0004506824222
872	0.0004506703135
873	0.0004506688685
874	0.0004506708336
875	0.0004506626841
876	0.0004506621639
877	0.0004506621061
878	0.0004506600831
879	0.0004506512111
880	0.0004506656607
881	0.0004506551125
882	0.0004506726832
883	0.0004506664121
884	0.0004506631465
885	0.0004506588116
886	0.0004506585226
887	0.0004506401427
888	0.0004506512978
889	0.000450648928
890	0.0004506580024
891	0.0004506485524
892	0.000450656124
893	0.0004506554593
894	0.0004506406629
895	0.0004506344784
896	0.0004506393624
897	0.0004506362991
898	0.0004506311261
899	0.0004506347963
900	0.0004506416743
901	0.0004506154628
902	0.0004506219362
903	0.000450639478
904	0.0004506364436
905	0.0004506111857
906	0.0004506288431
907	0.00045062315
908	0.0004506332647
909	0.0004506125439
910	0.0004506184394
911	0.0004506186417
912	0.0004506239013
913	0.0004506262711
914	0.0004506131508
915	0.0004506188151
916	0.0004506143646
917	0.0004506127173
918	0.0004505970251
919	0.0004506103476
920	0.000450604221
921	0.0004506069953
922	0.0004506071976
923	0.0004506092205
924	0.0004505954645
925	0.0004506003774
926	0.0004505924301
927	0.0004505995104
928	0.0004505958691
929	0.0004506012732
930	0.0004506008687
931	0.00045058902
932	0.0004505902049
933	0.0004505989613
934	0.000450583847
935	0.0004505828067
936	0.0004505934127
937	0.0004505748883
938	0.0004505748883
939	0.0004505748883
940	0.0004505748883
941	0.0004505748883
942	0.0004505748883
943	0.0004505748883
944	0.0004505748883
945	0.0004505748883
946	0.0004505748883
947	0.0004505748883
948	0.0004505748883
949	0.0004505748883
950	0.0004505748883
951	0.0004505748883
952	0.0004505748883
953	0.0004505748883
954	0.0004505748883
955	0.0004505748883
956	0.0004505748883
957	0.0004505748883
958	0.0004505748883
959	0.0004505748883
960	0.0004505748883
961	0.0004505748883
962	0.0004505748883
963	0.0004505748883
964	0.0004505748883
965	0.0004505748883
966	0.0004505748883
967	0.0004505748883
968	0.0004505748883
969	0.0004505748883
970	0.0004505748883
971	0.0004505748883
972	0.0004505748883
973	0.0004505748883
974	0.0004505748883
975	0.0004505748883
976	0.0004505748883
977	0.0004505748883
978	0.0004505748883
979	0.0004505748883
980	0.0004505748883
981	0.0004505748883
982	0.0004505748883
983	0.0004505748883
984	0.0004505748883
985	0.0004505748883
986	0.0004505748883
987	0.0004505748883
988	0.0004505748883
989	0.0004505748883
990	0.0004505748883
991	0.0004505748883
992	0.0004505748883
993	0.0004505748883
994	0.0004505748883
995	0.0004505748883
996	0.0004505748883
997	0.0004505748883
998	0.0004505748883
999	0.0004505748883
